TouchpointID,CustomerID,ChannelID,Timestamp
T03793,C0769,CH04,2024-02-04 15:52:00
T03794,C0769,CH03,2024-03-06 12:59:00
T03795,C0769,CH02,2024-10-25 06:56:00
T05228,C0769,CH06,2024-10-25 06:56:01
T03796,C0770,CH02,2023-05-29 23:29:00
T03797,C0770,CH04,2023-06-24 11:39:00
T03798,C0770,CH02,2024-07-03 02:48:00
T03799,C0770,CH01,2024-07-26 17:53:00
T03800,C0770,CH03,2024-10-17 04:30:00
T03801,C0771,CH05,2023-01-11 09:42:00
T03802,C0771,CH05,2023-04-03 06:44:00
T03803,C0771,CH01,2023-04-07 12:43:00
T03804,C0771,CH05,2023-07-21 15:14:00
T03805,C0771,CH02,2024-07-29 10:27:00
T03806,C0771,CH04,2024-11-15 03:12:00
T05384,C0771,CH06,2024-11-15 03:12:01
T03807,C0772,CH05,2023-04-22 15:35:00
T03808,C0772,CH03,2023-11-05 07:41:00
T03809,C0772,CH02,2024-02-28 07:38:00
T03810,C0772,CH04,2024-04-05 04:06:00
T03811,C0772,CH01,2024-04-10 05:00:00
T03812,C0772,CH03,2024-06-14 02:57:00
T03813,C0773,CH04,2023-03-16 00:09:00
T03814,C0773,CH02,2023-06-14 21:36:00
T03815,C0773,CH05,2023-12-19 23:58:00
T03816,C0773,CH05,2024-06-22 05:31:00
T03817,C0774,CH03,2023-06-09 19:27:00
T03818,C0774,CH04,2023-08-17 12:39:00
T03819,C0774,CH05,2024-02-25 21:20:00
T03820,C0774,CH05,2024-06-27 08:05:00
T03821,C0774,CH02,2024-07-26 12:15:00
T03822,C0774,CH05,2024-10-20 22:58:00
T03823,C0775,CH02,2023-03-14 20:34:00
T03824,C0775,CH05,2023-07-02 11:18:00
T03825,C0775,CH05,2024-01-20 06:40:00
T03826,C0775,CH01,2024-07-12 01:26:00
T03827,C0775,CH01,2024-12-16 05:59:00
T03828,C0776,CH04,2023-07-28 23:56:00
T03829,C0776,CH04,2023-09-14 16:57:00
T03830,C0776,CH01,2023-11-04 02:45:00
T03831,C0776,CH05,2024-04-07 15:02:00
T03832,C0776,CH01,2024-07-13 06:22:00
T03833,C0776,CH01,2024-12-20 08:19:00
T05451,C0776,CH06,2024-12-20 08:19:01
T03834,C0777,CH02,2023-02-02 15:43:00
T03835,C0777,CH04,2023-02-09 05:30:00
T03836,C0777,CH01,2023-03-20 07:31:00
T03837,C0777,CH01,2023-05-31 10:49:00
T03838,C0777,CH02,2024-03-15 20:40:00
T05206,C0777,CH06,2024-03-15 20:40:01
T03839,C0778,CH03,2023-06-20 05:53:00
T03840,C0778,CH01,2023-11-20 23:13:00
T03841,C0778,CH02,2024-03-18 14:57:00
T03842,C0778,CH03,2024-10-06 20:47:00
T03843,C0778,CH02,2024-10-24 04:24:00
T03844,C0778,CH05,2024-11-02 13:53:00
T03845,C0778,CH05,2024-11-12 13:58:00
T05515,C0778,CH06,2024-11-12 13:58:01
T03846,C0779,CH03,2023-02-10 04:10:00
T03847,C0779,CH02,2023-02-21 03:05:00
T03848,C0779,CH04,2023-12-13 07:06:00
T03849,C0779,CH03,2024-03-27 10:11:00
T03850,C0779,CH01,2024-04-22 21:09:00
T03851,C0779,CH05,2024-05-10 03:13:00
T03852,C0779,CH05,2024-07-06 09:18:00
T03853,C0780,CH03,2023-02-27 21:11:00
T03854,C0780,CH01,2023-05-30 12:34:00
T03855,C0780,CH05,2023-07-03 04:28:00
T03856,C0780,CH05,2023-09-12 07:10:00
T03857,C0780,CH01,2024-01-29 22:52:00
T03858,C0780,CH02,2024-08-31 05:29:00
T03859,C0780,CH03,2024-12-16 00:53:00
T03860,C0781,CH05,2023-01-29 14:36:00
T03861,C0781,CH02,2023-01-30 15:50:00
T03862,C0781,CH03,2024-07-26 07:01:00
T03863,C0782,CH03,2023-04-19 15:52:00
T03864,C0782,CH01,2023-07-19 20:31:00
T03865,C0782,CH01,2023-11-19 20:04:00
T03866,C0782,CH05,2024-03-06 17:58:00
T03867,C0782,CH02,2024-05-04 19:50:00
T03868,C0782,CH04,2024-10-19 01:50:00
T03869,C0782,CH04,2024-12-18 13:23:00
T05531,C0782,CH06,2024-12-18 13:23:01
T03870,C0783,CH04,2023-02-22 12:13:00
T03871,C0783,CH02,2023-03-26 04:06:00
T03872,C0783,CH03,2024-01-23 09:38:00
T03873,C0783,CH01,2024-04-12 09:11:00
T03874,C0783,CH05,2024-07-22 05:43:00
T05361,C0783,CH06,2024-07-22 05:43:01
T03875,C0784,CH01,2023-02-27 20:11:00
T03876,C0784,CH04,2024-01-11 07:54:00
T03877,C0784,CH01,2024-03-16 09:07:00
T03878,C0784,CH01,2024-08-06 10:21:00
T05541,C0784,CH06,2024-08-06 10:21:01
T03879,C0785,CH01,2023-01-03 22:15:00
T03880,C0785,CH01,2023-06-28 01:43:00
T03881,C0785,CH05,2024-07-14 18:46:00
T03882,C0785,CH05,2024-08-03 04:04:00
T03883,C0785,CH04,2024-08-26 13:33:00
T03884,C0785,CH02,2024-11-12 02:35:00
T03885,C0786,CH05,2023-03-26 04:46:00
T03886,C0786,CH05,2023-07-18 20:11:00
T03887,C0786,CH02,2023-07-20 04:25:00
T03888,C0786,CH02,2023-09-06 10:26:00
T03889,C0786,CH04,2023-11-21 01:30:00
T03890,C0786,CH02,2024-06-24 13:22:00
T03891,C0786,CH02,2024-11-22 16:59:00
T05309,C0786,CH06,2024-11-22 16:59:01
T03892,C0787,CH05,2023-02-16 00:20:00
T03893,C0787,CH02,2023-06-09 11:04:00
T03894,C0787,CH04,2024-09-11 20:03:00
T03895,C0788,CH04,2023-03-11 14:14:00
T03896,C0788,CH02,2023-05-16 17:08:00
T03897,C0788,CH04,2024-06-10 00:11:00
T05044,C0788,CH06,2024-06-10 00:11:01
T03898,C0789,CH03,2023-05-24 12:40:00
T03899,C0789,CH03,2023-07-07 02:21:00
T03900,C0789,CH03,2023-08-09 19:37:00
T03901,C0789,CH04,2024-12-02 00:36:00
T03902,C0789,CH03,2024-12-14 12:27:00
T03903,C0790,CH01,2023-12-23 15:21:00
T03904,C0790,CH02,2024-05-21 22:10:00
T03905,C0790,CH04,2024-07-17 02:15:00
T03906,C0790,CH04,2024-07-18 01:41:00
T05051,C0790,CH06,2024-07-18 01:41:01
T03907,C0791,CH04,2023-01-09 08:21:00
T03908,C0791,CH05,2023-02-16 11:29:00
T03909,C0791,CH01,2023-10-17 06:38:00
T03910,C0791,CH02,2024-05-10 07:47:00
T03911,C0791,CH05,2024-07-27 01:06:00
T03912,C0791,CH02,2024-10-31 02:49:00
T03913,C0791,CH05,2024-11-08 06:43:00
T05136,C0791,CH06,2024-11-08 06:43:01
T03914,C0792,CH04,2023-04-09 11:44:00
T03915,C0792,CH01,2023-08-09 04:13:00
T03916,C0792,CH02,2024-06-26 12:37:00
T03917,C0792,CH03,2024-10-18 23:20:00
T03918,C0792,CH05,2024-11-05 08:49:00
T03919,C0792,CH04,2024-12-10 17:59:00
T03920,C0792,CH01,2024-12-23 04:05:00
T03921,C0793,CH05,2023-01-28 15:21:00
T03922,C0793,CH04,2023-02-08 19:54:00
T03923,C0793,CH01,2024-11-11 12:58:00
T03924,C0794,CH04,2023-09-25 08:44:00
T03925,C0794,CH04,2023-09-29 12:58:00
T03926,C0794,CH04,2024-07-04 04:11:00
T03927,C0794,CH03,2024-08-01 00:30:00
T03928,C0794,CH01,2024-11-18 03:07:00
T03929,C0795,CH04,2023-01-18 12:27:00
T03930,C0795,CH05,2023-07-05 06:15:00
T03931,C0795,CH03,2024-03-13 09:58:00
T04953,C0795,CH06,2024-03-13 09:58:01
T03932,C0796,CH02,2023-03-09 17:35:00
T03933,C0796,CH05,2023-11-01 04:54:00
T03934,C0796,CH01,2024-08-18 05:12:00
T05443,C0796,CH06,2024-08-18 05:12:01
T03935,C0797,CH04,2023-09-20 20:58:00
T03936,C0797,CH03,2024-05-26 22:27:00
T03937,C0797,CH03,2024-10-30 22:08:00
T03938,C0797,CH01,2024-12-27 04:51:00
T04971,C0797,CH06,2024-12-27 04:51:01
T03939,C0798,CH03,2023-01-13 00:22:00
T03940,C0798,CH02,2023-09-09 09:54:00
T03941,C0798,CH02,2024-08-05 03:52:00
T03942,C0798,CH03,2024-09-24 16:08:00
T03943,C0798,CH01,2024-12-12 08:57:00
T04999,C0798,CH06,2024-12-12 08:57:01
T03944,C0799,CH04,2023-05-04 10:07:00
T03945,C0799,CH02,2023-11-26 01:40:00
T03946,C0799,CH05,2024-01-13 06:04:00
T03947,C0799,CH03,2024-12-03 23:31:00
T03948,C0800,CH01,2023-04-04 12:08:00
T03949,C0800,CH03,2023-05-03 05:14:00
T03950,C0800,CH03,2023-09-27 11:46:00
T03951,C0800,CH03,2023-09-28 11:27:00
T03952,C0800,CH02,2024-10-06 21:47:00
T03953,C0801,CH02,2023-01-02 06:09:00
T03954,C0801,CH01,2023-03-04 12:31:00
T03955,C0801,CH05,2023-09-17 19:08:00
T03956,C0801,CH05,2024-05-07 21:28:00
T03957,C0801,CH05,2024-09-21 12:41:00
T03958,C0801,CH03,2024-12-07 05:19:00
T03959,C0801,CH05,2024-12-13 11:15:00
T04991,C0801,CH06,2024-12-13 11:15:01
T03960,C0802,CH05,2023-10-01 19:57:00
T03961,C0802,CH03,2023-10-21 22:20:00
T03962,C0802,CH05,2024-02-11 19:35:00
T03963,C0802,CH01,2024-06-15 02:05:00
T03964,C0802,CH01,2024-10-26 04:17:00
T03965,C0802,CH01,2024-12-27 22:13:00
T05268,C0802,CH06,2024-12-27 22:13:01
T03966,C0803,CH03,2023-07-14 15:36:00
T03967,C0803,CH03,2023-07-27 20:16:00
T03968,C0803,CH03,2023-09-08 17:19:00
T03969,C0803,CH02,2024-01-29 10:03:00
T03970,C0803,CH02,2024-05-30 12:07:00
T03971,C0803,CH03,2024-10-03 15:24:00
T03972,C0804,CH03,2023-08-12 18:26:00
T03973,C0804,CH02,2023-10-22 08:26:00
T03974,C0804,CH05,2024-03-25 16:40:00
T03975,C0804,CH02,2024-09-29 09:35:00
T03976,C0804,CH03,2024-12-13 23:02:00
T03977,C0805,CH02,2023-01-08 04:20:00
T03978,C0805,CH02,2023-12-15 01:35:00
T03979,C0805,CH05,2024-04-05 07:15:00
T03980,C0805,CH05,2024-04-28 21:49:00
T03981,C0805,CH03,2024-08-18 18:41:00
T03982,C0805,CH04,2024-12-31 17:53:00
T03983,C0806,CH03,2023-06-02 03:00:00
T03984,C0806,CH05,2023-10-03 16:51:00
T03985,C0806,CH04,2024-03-22 11:33:00
T05017,C0806,CH06,2024-03-22 11:33:01
T03986,C0807,CH03,2023-04-15 22:29:00
T03987,C0807,CH04,2023-05-15 09:45:00
T03988,C0807,CH03,2023-07-16 23:01:00
T03989,C0807,CH01,2023-10-21 17:22:00
T03990,C0807,CH05,2024-01-29 18:50:00
T03991,C0807,CH05,2024-07-24 00:40:00
T03992,C0807,CH01,2024-12-21 11:32:00
T03993,C0808,CH02,2024-02-23 11:38:00
T03994,C0808,CH03,2024-04-13 14:07:00
T03995,C0808,CH05,2024-05-26 05:32:00
T03996,C0808,CH04,2024-06-25 01:20:00
T03997,C0808,CH01,2024-07-24 12:09:00
T03998,C0808,CH05,2024-09-11 05:03:00
T03999,C0808,CH05,2024-09-21 05:12:00
T05261,C0808,CH06,2024-09-21 05:12:01
T04000,C0809,CH02,2023-02-04 11:12:00
T04001,C0809,CH04,2023-10-24 09:43:00
T04002,C0809,CH04,2023-10-25 12:15:00
T04003,C0809,CH01,2024-01-03 03:02:00
T04004,C0809,CH01,2024-07-25 05:21:00
T04005,C0809,CH01,2024-11-03 21:11:00
T05403,C0809,CH06,2024-11-03 21:11:01
T04006,C0810,CH05,2023-05-29 20:10:00
T04007,C0810,CH05,2024-01-17 14:01:00
T04008,C0810,CH03,2024-02-01 12:22:00
T04009,C0810,CH03,2024-02-21 06:17:00
T04010,C0810,CH05,2024-07-21 16:22:00
T05099,C0810,CH06,2024-07-21 16:22:01
T04011,C0811,CH05,2023-10-27 12:53:00
T04012,C0811,CH02,2023-12-20 07:00:00
T04013,C0811,CH05,2024-11-28 04:22:00
T05199,C0811,CH06,2024-11-28 04:22:01
T04014,C0812,CH01,2024-08-14 20:47:00
T04015,C0812,CH05,2024-11-30 13:26:00
T04016,C0812,CH03,2024-12-08 16:51:00
T04017,C0812,CH03,2024-12-12 06:33:00
T04018,C0812,CH01,2024-12-18 12:38:00
T04019,C0813,CH01,2023-04-18 20:13:00
T04020,C0813,CH02,2023-07-27 14:53:00
T04021,C0813,CH03,2024-04-19 19:38:00
T04022,C0813,CH01,2024-05-06 05:44:00
T04023,C0813,CH01,2024-07-18 01:59:00
T04024,C0813,CH01,2024-09-29 23:22:00
T05553,C0813,CH06,2024-09-29 23:22:01
T04025,C0814,CH01,2023-02-06 00:07:00
T04026,C0814,CH04,2023-10-12 05:39:00
T04027,C0814,CH01,2024-02-15 21:11:00
T04028,C0814,CH02,2024-05-27 07:58:00
T04029,C0814,CH04,2024-08-03 04:22:00
T04030,C0814,CH04,2024-08-05 19:41:00
T04031,C0814,CH03,2024-09-14 05:37:00
T05049,C0814,CH06,2024-09-14 05:37:01
T04032,C0815,CH03,2023-01-28 08:04:00
T04033,C0815,CH04,2023-02-03 02:28:00
T04034,C0815,CH01,2023-03-14 12:19:00
T04035,C0815,CH05,2023-03-24 14:26:00
T04036,C0815,CH01,2023-04-26 07:00:00
T04037,C0815,CH03,2023-10-11 10:20:00
T04038,C0815,CH01,2024-07-03 09:19:00
T05041,C0815,CH06,2024-07-03 09:19:01
T04039,C0816,CH05,2023-03-03 07:47:00
T04040,C0816,CH05,2023-07-14 04:06:00
T04041,C0816,CH04,2024-04-11 08:34:00
T04042,C0816,CH02,2024-04-22 14:58:00
T04043,C0816,CH05,2024-05-26 04:45:00
T04975,C0816,CH06,2024-05-26 04:45:01
T04044,C0817,CH03,2023-04-17 09:43:00
T04045,C0817,CH05,2024-04-07 07:24:00
T04046,C0817,CH02,2024-05-07 09:32:00
T04047,C0817,CH01,2024-12-15 02:05:00
T05030,C0817,CH06,2024-12-15 02:05:01
T04048,C0818,CH02,2023-06-28 14:48:00
T04049,C0818,CH05,2023-11-04 10:14:00
T04050,C0818,CH05,2023-11-24 22:37:00
T04051,C0818,CH02,2024-07-01 08:42:00
T04052,C0818,CH01,2024-10-23 18:44:00
T04053,C0819,CH03,2023-07-07 09:28:00
T04054,C0819,CH05,2023-12-12 22:12:00
T04055,C0819,CH02,2024-08-30 17:07:00
T04056,C0819,CH02,2024-12-03 16:26:00
T04057,C0820,CH01,2023-08-24 21:39:00
T04058,C0820,CH01,2023-08-29 13:00:00
T04059,C0820,CH01,2023-09-04 22:48:00
T04060,C0820,CH01,2024-02-01 12:06:00
T04061,C0820,CH01,2024-11-23 10:23:00
T05326,C0820,CH06,2024-11-23 10:23:01
T04062,C0821,CH02,2023-12-04 13:31:00
T04063,C0821,CH01,2024-02-11 22:45:00
T04064,C0821,CH03,2024-08-09 10:52:00
T04065,C0821,CH04,2024-09-22 06:13:00
T05367,C0821,CH06,2024-09-22 06:13:01
T04066,C0822,CH03,2024-01-05 13:49:00
T04067,C0822,CH04,2024-09-05 04:10:00
T04068,C0822,CH01,2024-09-06 10:33:00
T04069,C0822,CH03,2024-12-12 03:17:00
T05285,C0822,CH06,2024-12-12 03:17:01
T04070,C0823,CH03,2023-02-06 03:35:00
T04071,C0823,CH05,2023-03-12 09:10:00
T04072,C0823,CH02,2023-09-02 22:46:00
T04073,C0823,CH03,2024-03-16 03:58:00
T05133,C0823,CH06,2024-03-16 03:58:01
T04074,C0824,CH01,2023-01-29 01:09:00
T04075,C0824,CH01,2023-06-08 08:50:00
T04076,C0824,CH03,2024-02-10 00:35:00
T04077,C0824,CH02,2024-07-13 22:44:00
T05509,C0824,CH06,2024-07-13 22:44:01
T04078,C0825,CH04,2024-06-24 07:22:00
T04079,C0825,CH04,2024-08-06 10:33:00
T04080,C0825,CH01,2024-12-20 04:30:00
T04081,C0826,CH01,2023-03-10 23:49:00
T04082,C0826,CH02,2023-04-02 16:03:00
T04083,C0826,CH01,2023-11-08 01:23:00
T04084,C0826,CH01,2024-01-28 07:14:00
T04085,C0827,CH04,2023-04-07 16:40:00
T04086,C0827,CH01,2023-05-17 13:22:00
T04087,C0827,CH01,2024-05-02 13:47:00
T04088,C0827,CH01,2024-06-19 17:28:00
T05172,C0827,CH06,2024-06-19 17:28:01
T04089,C0828,CH01,2023-01-26 09:32:00
T04090,C0828,CH01,2023-12-02 03:32:00
T04091,C0828,CH05,2024-02-25 10:12:00
T04092,C0828,CH02,2024-03-09 12:05:00
T04093,C0828,CH02,2024-06-14 06:44:00
T04094,C0828,CH02,2024-07-21 21:20:00
T04095,C0828,CH05,2024-09-23 01:59:00
T05313,C0828,CH06,2024-09-23 01:59:01
T04096,C0829,CH04,2023-01-25 22:20:00
T04097,C0829,CH02,2024-02-02 23:33:00
T04098,C0829,CH04,2024-08-08 13:36:00
T04099,C0830,CH03,2023-10-02 06:55:00
T04100,C0830,CH01,2024-01-07 21:30:00
T04101,C0830,CH05,2024-06-30 10:23:00
T04102,C0830,CH01,2024-12-22 04:03:00
T05544,C0830,CH06,2024-12-22 04:03:01
T04103,C0831,CH03,2023-09-23 14:58:00
T04104,C0831,CH02,2023-10-30 01:43:00
T04105,C0831,CH04,2024-07-09 09:52:00
T04106,C0831,CH04,2024-07-13 01:37:00
T04107,C0831,CH05,2024-11-18 01:28:00
T04108,C0831,CH03,2024-11-22 00:41:00
T05574,C0831,CH06,2024-11-22 00:41:01
T04109,C0832,CH03,2024-08-01 05:48:00
T04110,C0832,CH05,2024-09-22 17:57:00
T04111,C0832,CH04,2024-12-02 19:50:00
T04112,C0833,CH01,2023-07-26 10:11:00
T04113,C0833,CH05,2023-09-25 06:25:00
T04114,C0833,CH01,2024-02-23 03:37:00
T04115,C0833,CH02,2024-04-11 08:51:00
T04116,C0833,CH05,2024-04-14 04:48:00
T04117,C0833,CH03,2024-07-10 00:29:00
T04118,C0833,CH04,2024-09-12 04:39:00
T05304,C0833,CH06,2024-09-12 04:39:01
T04119,C0834,CH04,2023-11-13 06:01:00
T04120,C0834,CH05,2024-03-23 08:34:00
T04121,C0834,CH03,2024-07-24 13:10:00
T04122,C0834,CH02,2024-08-19 07:20:00
T04123,C0834,CH01,2024-11-21 19:12:00
T04124,C0835,CH05,2023-02-03 16:56:00
T04125,C0835,CH05,2023-04-12 10:30:00
T04126,C0835,CH02,2023-06-04 19:15:00
T04127,C0835,CH01,2023-06-26 15:26:00
T04128,C0835,CH03,2024-04-06 06:14:00
T04129,C0835,CH04,2024-07-11 02:44:00
T04130,C0835,CH01,2024-08-12 18:45:00
T05484,C0835,CH06,2024-08-12 18:45:01
T04131,C0836,CH02,2023-03-12 09:09:00
T04132,C0836,CH02,2023-03-27 09:27:00
T04133,C0836,CH01,2023-07-01 03:46:00
T04134,C0836,CH05,2023-07-29 09:56:00
T04135,C0836,CH02,2024-05-09 17:13:00
T04136,C0836,CH05,2024-05-12 08:43:00
T04137,C0836,CH03,2024-07-25 19:14:00
T04138,C0837,CH05,2023-01-25 05:57:00
T04139,C0837,CH04,2023-11-13 22:49:00
T04140,C0837,CH05,2024-08-27 09:19:00
T05037,C0837,CH06,2024-08-27 09:19:01
T04141,C0838,CH05,2023-02-08 11:53:00
T04142,C0838,CH04,2023-11-10 01:01:00
T04143,C0838,CH01,2024-03-25 11:57:00
T05080,C0838,CH06,2024-03-25 11:57:01
T04144,C0839,CH04,2023-06-09 17:44:00
T04145,C0839,CH01,2023-06-18 09:56:00
T04146,C0839,CH02,2023-10-02 05:24:00
T04147,C0839,CH04,2024-03-29 19:17:00
T04148,C0839,CH01,2024-06-21 23:27:00
T04149,C0839,CH01,2024-11-19 21:06:00
T05116,C0839,CH06,2024-11-19 21:06:01
T04150,C0840,CH04,2023-02-10 10:18:00
T04151,C0840,CH03,2023-10-31 14:34:00
T04152,C0840,CH02,2023-12-03 13:45:00
T04153,C0840,CH03,2023-12-09 06:01:00
T04154,C0840,CH05,2024-02-06 14:37:00
T04155,C0840,CH03,2024-09-17 16:49:00
T04156,C0841,CH05,2023-01-30 08:21:00
T04157,C0841,CH02,2023-12-07 01:30:00
T04158,C0841,CH05,2024-04-07 19:26:00
T04159,C0842,CH02,2023-01-20 20:00:00
T04160,C0842,CH01,2023-12-27 09:30:00
T04161,C0842,CH03,2024-01-13 05:54:00
T05488,C0842,CH06,2024-01-13 05:54:01
T04162,C0843,CH04,2023-06-06 18:11:00
T04163,C0843,CH02,2023-08-05 16:24:00
T04164,C0843,CH05,2024-12-05 03:21:00
T04985,C0843,CH06,2024-12-05 03:21:01
T04165,C0844,CH03,2023-01-31 09:55:00
T04166,C0844,CH02,2023-04-29 07:25:00
T04167,C0844,CH04,2023-08-05 12:33:00
T04168,C0844,CH05,2023-09-26 16:33:00
T04169,C0844,CH02,2024-01-18 19:07:00
T04170,C0845,CH05,2023-06-05 22:47:00
T04171,C0845,CH02,2023-06-06 08:14:00
T04172,C0845,CH02,2023-08-11 15:46:00
T04173,C0845,CH01,2023-12-11 08:10:00
T04174,C0845,CH05,2024-05-04 16:10:00
T04175,C0845,CH01,2024-06-10 03:06:00
T04176,C0845,CH05,2024-10-20 23:10:00
T04177,C0846,CH01,2023-09-19 19:43:00
T04178,C0846,CH05,2024-02-04 09:42:00
T04179,C0846,CH04,2024-04-20 22:04:00
T04180,C0846,CH04,2024-06-01 01:03:00
T04181,C0846,CH04,2024-07-31 19:32:00
T04182,C0846,CH01,2024-11-15 19:23:00
T04183,C0847,CH05,2023-06-12 17:24:00
T04184,C0847,CH01,2024-01-03 02:26:00
T04185,C0847,CH04,2024-01-09 02:36:00
T04186,C0847,CH05,2024-01-23 18:35:00
T04187,C0847,CH01,2024-03-17 17:40:00
T04188,C0847,CH05,2024-08-20 03:36:00
T04966,C0847,CH06,2024-08-20 03:36:01
T04189,C0848,CH01,2023-05-17 04:39:00
T04190,C0848,CH02,2024-09-03 08:15:00
T04191,C0848,CH02,2024-09-21 00:39:00
T04192,C0848,CH03,2024-12-04 05:06:00
T04983,C0848,CH06,2024-12-04 05:06:01
T04193,C0849,CH03,2023-01-16 12:02:00
T04194,C0849,CH04,2023-04-10 08:41:00
T04195,C0849,CH02,2023-11-04 04:55:00
T04196,C0849,CH01,2023-11-28 04:48:00
T04197,C0849,CH04,2024-05-05 14:53:00
T05246,C0849,CH06,2024-05-05 14:53:01
T04198,C0850,CH04,2023-07-30 13:13:00
T04199,C0850,CH05,2023-12-18 14:41:00
T04200,C0850,CH04,2024-01-20 11:29:00
T05087,C0850,CH06,2024-01-20 11:29:01
T04201,C0851,CH01,2023-07-05 09:45:00
T04202,C0851,CH01,2023-08-03 18:43:00
T04203,C0851,CH05,2024-06-27 03:31:00
T05465,C0851,CH06,2024-06-27 03:31:01
T04204,C0852,CH01,2023-07-13 07:44:00
T04205,C0852,CH02,2024-02-07 14:59:00
T04206,C0852,CH05,2024-03-29 01:23:00
T04207,C0852,CH03,2024-08-01 12:12:00
T04208,C0852,CH01,2024-08-24 11:38:00
T05423,C0852,CH06,2024-08-24 11:38:01
T04209,C0853,CH03,2023-08-31 14:19:00
T04210,C0853,CH02,2023-10-01 23:04:00
T04211,C0853,CH04,2023-10-14 11:12:00
T04212,C0853,CH05,2023-11-26 22:05:00
T04213,C0853,CH04,2024-04-14 16:29:00
T04214,C0853,CH03,2024-08-02 11:18:00
T04215,C0854,CH05,2023-05-02 00:00:00
T04216,C0854,CH03,2023-07-30 23:56:00
T04217,C0854,CH01,2024-11-29 23:17:00
T05009,C0854,CH06,2024-11-29 23:17:01
T04218,C0855,CH05,2023-05-27 01:07:00
T04219,C0855,CH03,2024-07-01 08:17:00
T04220,C0855,CH04,2024-07-29 13:35:00
T04221,C0855,CH02,2024-09-18 14:12:00
T04222,C0856,CH04,2023-02-10 10:23:00
T04223,C0856,CH03,2023-05-27 01:29:00
T04224,C0856,CH02,2023-12-28 04:24:00
T04225,C0856,CH01,2024-07-09 12:23:00
T04226,C0856,CH01,2024-07-15 00:49:00
T04227,C0856,CH01,2024-08-03 22:13:00
T05050,C0856,CH06,2024-08-03 22:13:01
T04228,C0857,CH05,2023-04-25 05:02:00
T04229,C0857,CH04,2023-05-15 15:31:00
T04230,C0857,CH01,2023-08-02 04:01:00
T04231,C0857,CH02,2024-02-18 23:46:00
T04232,C0857,CH02,2024-02-26 07:23:00
T04233,C0857,CH05,2024-07-25 08:51:00
T04234,C0857,CH01,2024-10-26 06:46:00
T04235,C0858,CH05,2023-02-28 00:43:00
T04236,C0858,CH03,2024-04-18 09:38:00
T04237,C0858,CH04,2024-05-16 09:00:00
T04238,C0858,CH05,2024-10-06 04:08:00
T04239,C0858,CH01,2024-12-29 10:41:00
T04240,C0859,CH04,2023-02-07 19:20:00
T04241,C0859,CH01,2023-07-04 20:23:00
T04242,C0859,CH01,2023-09-01 04:56:00
T04243,C0859,CH01,2024-04-15 12:07:00
T04244,C0859,CH05,2024-05-04 10:45:00
T04245,C0859,CH02,2024-12-24 19:43:00
T05227,C0859,CH06,2024-12-24 19:43:01
T04246,C0860,CH04,2023-05-04 20:21:00
T04247,C0860,CH02,2023-07-27 18:48:00
T04248,C0860,CH02,2023-08-03 07:30:00
T04249,C0860,CH03,2024-02-10 14:13:00
T04250,C0860,CH05,2024-02-12 01:53:00
T04251,C0860,CH05,2024-08-21 22:07:00
T04252,C0860,CH02,2024-09-25 17:04:00
T05217,C0860,CH06,2024-09-25 17:04:01
T04253,C0861,CH03,2024-04-22 17:58:00
T04254,C0861,CH01,2024-05-25 13:25:00
T04255,C0861,CH03,2024-08-08 10:20:00
T04256,C0861,CH05,2024-10-16 13:05:00
T04257,C0862,CH01,2023-01-01 07:19:00
T04258,C0862,CH03,2023-04-07 19:01:00
T04259,C0862,CH03,2023-10-31 04:48:00
T04260,C0862,CH02,2023-12-01 15:02:00
T04261,C0862,CH02,2024-07-03 18:51:00
T04961,C0862,CH06,2024-07-03 18:51:01
T04262,C0863,CH02,2023-03-25 07:17:00
T04263,C0863,CH05,2023-04-02 08:04:00
T04264,C0863,CH04,2024-12-12 02:28:00
T04265,C0864,CH01,2023-03-18 11:24:00
T04266,C0864,CH03,2023-05-23 12:15:00
T04267,C0864,CH03,2023-11-21 18:07:00
T05530,C0864,CH06,2023-11-21 18:07:01
T04268,C0865,CH05,2023-02-01 10:36:00
T04269,C0865,CH02,2023-05-04 08:55:00
T04270,C0865,CH02,2023-05-20 09:09:00
T04271,C0865,CH04,2023-07-09 21:43:00
T04272,C0865,CH04,2023-08-07 00:56:00
T04273,C0865,CH03,2023-12-28 14:11:00
T04274,C0865,CH02,2024-09-23 09:54:00
T04275,C0866,CH02,2023-01-01 02:55:00
T04276,C0866,CH05,2023-01-14 22:32:00
T04277,C0866,CH05,2023-05-16 03:41:00
T04278,C0866,CH01,2023-09-06 06:40:00
T04279,C0866,CH03,2023-10-16 10:28:00
T04280,C0866,CH05,2024-01-02 12:10:00
T05034,C0866,CH06,2024-01-02 12:10:01
T04281,C0867,CH02,2023-08-05 10:24:00
T04282,C0867,CH03,2023-10-08 10:14:00
T04283,C0867,CH04,2024-07-22 02:34:00
T04284,C0867,CH02,2024-10-16 02:07:00
T05427,C0867,CH06,2024-10-16 02:07:01
T04285,C0868,CH02,2023-01-10 06:30:00
T04286,C0868,CH01,2023-09-18 17:11:00
T04287,C0868,CH04,2023-10-27 04:04:00
T04288,C0868,CH01,2024-05-19 05:05:00
T04289,C0868,CH04,2024-06-08 14:36:00
T04290,C0868,CH01,2024-10-30 19:16:00
T04291,C0868,CH04,2024-12-21 21:26:00
T05305,C0868,CH06,2024-12-21 21:26:01
T04292,C0869,CH01,2023-05-16 16:35:00
